State,Action
[[[[1.0 1.0 1.0 1.0 ]] [[1.04627871 1.04783284 1.03272319 1.03496805]] [[0.87333657 0.87955318 0.8593492 0.86478873]] [[0.96059674 0.96606309 0.94237558 0.95114452]] [[1.03032465 1.03246522 1.01819479 1.01819479]] [[0.96411177 0.97680082 0.95526788 0.96372725]]]],[[0.7198339 0.04611903 0.01030376 0.02400395 0.09231918 0.10742018]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05828009 1.06622345 1.04213435 1.04291141]] [[0.87770763 0.88139874 0.86372025 0.87022827]] [[0.95023346 0.96332992 0.94670311 0.95661086]] [[1.03139493 1.03745986 1.02461648 1.02461648]] [[0.99846193 1.00717765 0.9588567 0.96295822]]]],[[0.38546625 0.3338005 0.04940419 0.11539664 0.0612101 0.05472228]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.05335866 1.0690727 1.05007771 1.06311518]] [[0.88402137 0.88722681 0.87625061 0.87751336]] [[0.97255438 0.97483202 0.95695251 0.96173557]] [[1.01498395 1.02283268 1.01105958 1.01855155]] [[1.00422968 1.01038195 0.99846193 1.00448603]]]],[[0.06373835 0.49454638 0.08472355 0.06856236 0.18416809 0.10426128]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.04403385 1.05931618 1.03764462 1.05206355]] [[0.87955318 0.89237494 0.87217096 0.88878096]] [[0.97232661 0.98417037 0.95888851 0.9705045 ]] [[1.01141634 1.02140564 1.00820549 1.01748127]] [[1.01589336 1.02166111 1.00512689 1.00512689]]]],[[0.5114759 0.08563858 0.1011618 0.17659058 0.10018302 0.02495012]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.04524262 1.05171818 1.04144362 1.04567432]] [[0.88091306 0.88188441 0.86420593 0.87489072]] [[0.95216946 0.98337319 0.9198269 0.97403485]] [[1.00071352 1.00214056 0.99108098 0.99429183]] [[1.00935658 1.0198667 1.00384517 1.0198667 ]]]],[[0.58893114 0.06937183 0.14247137 0.07388556 0.023631  0.101709 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.04101192 1.05171818 1.03652219 1.04437921]] [[0.87226809 0.87897037 0.86440019 0.87654201]] [[0.92677372 0.95057511 0.91356338 0.95023346]] [[0.99429183 1.00856225 0.98894042 1.00214056]] [[1.00025634 1.00487055 0.99064342 1.00487055]]]],[[0.64787036 0.14103685 0.03558793 0.0536024 0.0486687 0.07323385]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00820238 1.0194267 1.00207218 1.00932481]] [[0.87693055 0.87722195 0.86440019 0.86993686]] [[0.92734313 0.93873135 0.90673044 0.92358501]] [[1.00249732 1.00499465 0.99250803 0.99928648]] [[1.01871315 1.01935401 0.99474494 0.99525763]]]],[[0.15762205 0.05691984 0.50372183 0.04386606 0.12439059 0.11347958]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00250389 1.01381454 0.99473321 1.00474875]] [[0.88596406 0.88848956 0.87663915 0.88081593]] [[0.90934973 0.93941465 0.8896481 0.93702312]] [[1.00963254 1.01462719 1.00570817 1.01320014]] [[1.01486798 1.02858241 1.01473981 1.02345552]]]],[[0.10853117 0.17371058 0.43263224 0.0974797 0.16376096 0.02388538]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99913659 1.00863409 0.99853221 1.003799 ]] [[0.88237008 0.89247207 0.88139874 0.88470131]] [[0.89693657 0.91675208 0.89340622 0.89955586]] [[0.99429183 1.00285408 0.99286479 0.99964324]] [[1.003717 1.01448347 1.00153807 1.01076647]]]],[[0.10602034 0.30925405 0.08835394 0.3932316 0.03397801 0.06916203]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96995338 0.99784148 0.96934899 0.99464687]] [[0.8646916 0.88343856 0.86255464 0.88343856]] [[0.86379683 0.88828152 0.86140531 0.87860153]] [[0.97431324 0.98394577 0.97181591 0.98144845]] [[1.00115355 1.01217637 0.99679569 1.0 ]]]],[[0.47452086 0.13406724 0.03689753 0.11321595 0.15400054 0.08729781]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.98575376 0.98635814 0.9583837 0.96166465]] [[0.87197669 0.87226809 0.85478388 0.87090821]] [[0.89169798 0.89682269 0.86288578 0.86356907]] [[0.97895112 0.97930788 0.96860507 0.96967535]] [[1.01127916 1.01140733 0.99436042 0.99705204]]]],[[0.25133103 0.0693322 0.26462072 0.2124751 0.12225743 0.07998358]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.98160939 0.99335175 0.97841478 0.99222932]] [[0.87702768 0.88674114 0.87294803 0.87382224]] [[0.88976199 0.90126409 0.88224576 0.89853092]] [[0.95861577 0.97181591 0.95362112 0.95897253]] [[1.01038195 1.01614971 1.00576775 1.01179185]]]],[[0.41435105 0.08564581 0.04632995 0.10845517 0.28423145 0.06098658]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01269211 1.01441893 0.99723709 0.99948195]] [[0.88654687 0.88771248 0.86906265 0.87722195]] [[0.88475117 0.89181187 0.8672133 0.89112857]] [[0.9628969 0.96396718 0.95433464 0.95754549]] [[1.03127403 1.03178672 1.0092284 1.01204819]]]],[[0.09700984 0.2792924 0.06441527 0.22322488 0.07871218 0.25734538]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.0255569 1.03393196 1.00811604 1.01571404]] [[0.89130646 0.89490044 0.886644 0.88897523]] [[0.88680105 0.90137798 0.88144858 0.88896481]] [[0.95825901 0.96432394 0.95611844 0.95968605]] [[1.02730069 1.03832351 1.02345552 1.03306844]]]],[[0.03753138 0.1859622 0.13330841 0.51927334 0.05497237 0.06895223]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.03004662 1.03539976 1.02616128 1.02918322]] [[0.89179213 0.89849441 0.88606119 0.89684313]] [[0.91048855 0.91994078 0.89283681 0.89329234]] [[0.95932929 0.96361042 0.95683197 0.96004281]] [[1.02781338 1.03819533 1.02512176 1.03294027]]]],[[0.26561752 0.2127062 0.03828431 0.3082373 0.06507  0.1100847 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01666379 1.03375928 1.01312381 1.0297876 ]] [[0.89324915 0.89723167 0.88654687 0.89188927]] [[0.92597654 0.93599818 0.91071632 0.91618267]] [[0.95576168 0.9646807 0.95433464 0.95611844]] [[1.026788 1.03537554 1.01973853 1.03294027]]]],[[0.27207112 0.17671572 0.09578422 0.13721377 0.01366623 0.30454898]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02642031 1.03047833 1.01122431 1.01303747]] [[0.89363769 0.89577465 0.87508499 0.88528412]] [[0.92085184 0.9236989 0.90274456 0.92073796]] [[0.96182661 0.9646807 0.95148056 0.95825901]] [[1.02268649 1.02794155 1.0152525 1.01550884]]]],[[0.65156406 0.06714596 0.0759712 0.12584133 0.03816944 0.04130803]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01908133 1.02944224 1.01813158 1.02926956]] [[0.89140359 0.89849441 0.89062652 0.89655172]] [[0.93053183 0.94146453 0.92039631 0.92142125]] [[0.94577239 0.94826971 0.94398858 0.94434534]] [[1.01973853 1.02653166 1.01973853 1.02255832]]]],[[0.33152187 0.27166435 0.11997169 0.06116669 0.10641076 0.10926477]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01718183 1.02236229 1.01536868 1.0213262 ]] [[0.89528898 0.89917436 0.89140359 0.8922778 ]] [[0.92677372 0.92711536 0.90285844 0.91754925]] [[0.94505887 0.95397788 0.94398858 0.94791295]] [[1.02332735 1.02730069 1.02037939 1.02076391]]]],[[0.20416586 0.16449301 0.11568847 0.04795517 0.11771674 0.34998068]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02141254 1.03099637 1.01666379 1.01873597]] [[0.88839242 0.90004857 0.88518698 0.8976202 ]] [[0.95752192 0.96196333 0.92677372 0.9281403 ]] [[0.92472351 0.92900464 0.92151267 0.92579379]] [[1.01268905 1.02704435 1.01204819 1.02614714]]]],[[0.20954017 0.34589848 0.09847153 0.17929891 0.07372099 0.0930699 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.01312381 1.02581592 1.00897945 1.02529788]] [[0.89898009 0.89927149 0.88489558 0.89373482]] [[0.95661086 0.96105227 0.95091675 0.95399157]] [[0.93471281 0.94042098 0.932929 0.93471281]] [[1.02422456 1.0244809 1.00961292 1.01935401]]]],[[0.06354545 0.26859024 0.11786402 0.24499618 0.08341122 0.22159289]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00397168 1.01977206 1.00224486 1.01061993]] [[0.89383196 0.90189412 0.89052938 0.89868868]] [[0.96799909 0.97733743 0.95945792 0.95968569]] [[0.90617196 0.91687478 0.90367463 0.91651802]] [[1.01307357 1.02730069 1.01217637 1.02319918]]]],[[0.05783583 0.2590717 0.07027733 0.13249677 0.0600579 0.42026052]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99464687 1.00837506 0.98618546 1.00630288]] [[0.87333657 0.90101991 0.87149102 0.89334628]] [[0.94055347 0.96913791 0.93497324 0.9685685 ]] [[0.90082055 0.91830182 0.89832323 0.91437745]] [[1.00346065 1.02243015 1.00076903 1.01717508]]]],[[0.04149098 0.25611562 0.05191221 0.22087683 0.24592406 0.18368036]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02771542 1.02961492 0.9938698 0.99542393]] [[0.89927149 0.90160272 0.87547353 0.87547353]] [[0.96629086 0.96799909 0.93861747 0.94043959]] [[0.9058152 0.90652872 0.89439886 0.8958259 ]] [[1.030505 1.030505 1.00551141 1.00717765]]]],[[0.05367223 0.14440903 0.06158598 0.04692432 0.49979585 0.19361258]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02123985 1.03488171 1.01718183 1.02728372]] [[0.8703254 0.90218553 0.86663429 0.89907722]] [[0.96526592 0.96947956 0.95888851 0.96572144]] [[0.90260435 0.90724224 0.89725294 0.90545844]] [[1.01961036 1.03165855 1.01345809 1.02704435]]]],[[0.16163914 0.11694943 0.22937615 0.10597699 0.1879542 0.19810407]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.02080815 1.02400276 1.00897945 1.01467795]] [[0.89091792 0.8945119 0.86410879 0.86663429]] [[0.96093839 0.96424097 0.94078123 0.94260335]] [[0.88476632 0.89083125 0.88012843 0.88762041]] [[1.01345809 1.02114842 1.00435786 1.01230454]]]],[[0.18266651 0.03779723 0.05867946 0.0382168 0.06654411 0.6160959 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.99827318 1.01614574 0.99361078 1.01571404]] [[0.86993686 0.89159786 0.86401166 0.88431277]] [[0.95000569 0.97027673 0.94488099 0.96082451]] [[0.86906885 0.88048519 0.8622904 0.88012843]] [[0.99820559 1.0221738 0.99205332 1.01038195]]]],[[0.1731093 0.12300101 0.19638264 0.06698956 0.07909955 0.36141792]]
[[[[1.0 1.0 1.0 1.0 ]] [[1.00302193 1.00967018 0.99732343 1.0018995 ]] [[0.86410879 0.87838757 0.85973774 0.8781933 ]] [[0.96036898 0.96048286 0.94351441 0.94909464]] [[0.87870139 0.88547984 0.87691759 0.88262576]] [[1.00128172 1.01397078 0.99487311 0.99859011]]]],[[0.11660913 0.17013669 0.12764296 0.23868838 0.22460042 0.12232243]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.97720601 0.99628734 0.97435676 0.99456052]] [[0.88800389 0.90966489 0.8753764 0.89859155]] [[0.90809703 0.94579205 0.9044528 0.94351441]] [[0.86835533 0.87691759 0.86478773 0.8740635 ]] [[0.9755191 0.98872084 0.96795693 0.98872084]]]],[[0.03321986 0.4629267 0.10904438 0.14780392 0.07133577 0.17566937]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.97116215 0.97288897 0.94793645 0.96857192]] [[0.90587664 0.90636231 0.8841185 0.89082079]] [[0.91754925 0.91971302 0.89955586 0.9127662 ]] [[0.87941491 0.88369604 0.86585801 0.87334998]] [[0.98526019 0.99115611 0.96872597 0.97667265]]]],[[0.4193239 0.04861259 0.03383392 0.0262964 0.04044957 0.43148363]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.95398031 0.97392506 0.95277154 0.96649974]] [[0.91325886 0.93045168 0.91034483 0.91287033]] [[0.93941465 0.94966405 0.92130737 0.92312948]] [[0.8740635 0.88369604 0.86764181 0.87834463]] [[1.00769034 1.01832863 1.00243527 1.00448603]]]],[[0.06126766 0.066466  0.29931  0.061007  0.20692913 0.30502027]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.96131929 0.96693145 0.93938871 0.95898808]] [[0.92821758 0.92918893 0.90927635 0.91704711]] [[0.96378545 0.9685685 0.94522264 0.94863911]] [[0.90046379 0.90224759 0.88369604 0.88655012]] [[1.0235837 1.02512176 1.00166624 1.01832863]]]],[[0.30540583 0.23218992 0.04872497 0.06678227 0.0559464 0.29095063]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.94094284 0.96917631 0.94094284 0.96719047]] [[0.91500729 0.93657115 0.91491015 0.92957746]] [[0.95160005 0.97164332 0.94351441 0.96799909]] [[0.89653942 0.9093828 0.89618266 0.90331787]] [[1.00858754 1.02896693 1.00781851 1.02512176]]]],[[0.12751159 0.15014102 0.07424381 0.21273822 0.12902436 0.30634102]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.91547228 0.94560525 0.91357279 0.94033846]] [[0.88693541 0.91228752 0.88683827 0.91044196]] [[0.94123676 0.95376381 0.93417606 0.94750028]] [[0.87192294 0.88084196 0.87192294 0.87727435]] [[0.97821072 1.00217893 0.97769803 1.00025634]]]],[[0.09346734 0.10911303 0.16197254 0.08827784 0.12411689 0.4230524 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.9266966 0.92704196 0.9115006 0.92626489]] [[0.88994658 0.90033997 0.88207868 0.89519184]] [[0.94374217 0.95353604 0.93873135 0.94693087]] [[0.86871209 0.87120942 0.85515519 0.86657153]] [[0.98910536 0.99154063 0.97923609 0.98564471]]]],[[0.25556296 0.21930176 0.09641937 0.12457099 0.10245503 0.20168981]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92583319 0.93006389 0.9190986 0.92730098]] [[0.91131617 0.91257892 0.89004371 0.89305488]] [[0.96617697 0.96913791 0.94396994 0.94396994]] [[0.86692829 0.86942562 0.85622547 0.85836604]] [[0.99179698 0.99320687 0.98256857 0.99243784]]]],[[0.20403317 0.08286492 0.22988869 0.13814165 0.0823588 0.26271275]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93774823 0.93982041 0.92557417 0.92617855]] [[0.91986401 0.92268091 0.90849927 0.91714424]] [[0.96572144 0.96902403 0.95342216 0.9685685 ]] [[0.87834463 0.88191224 0.87120942 0.87370674]] [[1.0069213 1.00820302 0.99410408 1.00076903]]]],[[0.15179116 0.13561021 0.17880191 0.14456289 0.30926532 0.0799685 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93274046 0.94111552 0.93204973 0.94111552]] [[0.91597863 0.9246236 0.913356 0.91743565]] [[0.95330828 0.96572144 0.94989181 0.96298827]] [[0.88119872 0.8840528 0.87656083 0.87691759]] [[1.00307613 1.00884389 1.00205076 1.00422968]]]],[[0.1754821 0.26045957 0.23754422 0.25159824 0.02573483 0.049181 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92229321 0.92980487 0.9167674 0.92894146]] [[0.91500729 0.91597863 0.90558524 0.91102477]] [[0.93542877 0.94237558 0.92836807 0.94021182]] [[0.88012843 0.88440956 0.87513379 0.88155548]] [[1.00653679 1.00807485 0.99743655 1.00025634]]]],[[0.12279532 0.20061745 0.19195843 0.17126526 0.28881928 0.02454433]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.93887066 0.94482818 0.92263858 0.92350199]] [[0.92598349 0.93152016 0.91889267 0.91889267]] [[0.94818358 0.95103063 0.93850359 0.93952853]] [[0.8858366 0.88833393 0.88048519 0.88690689]] [[1.0152525 1.0175596 1.01127916 1.01256088]]]],[[0.08176775 0.22748458 0.11936013 0.1967144 0.26804343 0.10662972]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.92661026 0.9385253 0.92540149 0.93748921]] [[0.92549781 0.93268577 0.92277805 0.9246236 ]] [[0.93019018 0.94647534 0.9281403 0.94465323]] [[0.88191224 0.88833393 0.88119872 0.8840528 ]] [[1.00422968 1.01499615 1.00294796 1.01345809]]]],[[0.12018504 0.20006636 0.05606218 0.06940989 0.06123471 0.4930418 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90882404 0.92410637 0.90502504 0.92393369]] [[0.91248179 0.92481787 0.91189898 0.92345799]] [[0.92552101 0.93577041 0.92529325 0.92791254]] [[0.87798787 0.88369604 0.87442026 0.88012843]] [[0.9939759 1.00999744 0.9939759 1.00281979]]]],[[0.30891213 0.34486285 0.10985205 0.10816126 0.10150413 0.0267076 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.90960111 0.90977379 0.88067691 0.88594371]] [[0.89334628 0.89363769 0.87945605 0.89140359]] [[0.87336294 0.89181187 0.85616672 0.8903314 ]] [[0.882269 0.88476632 0.86728505 0.8722797 ]] [[0.97026403 0.97897975 0.96142015 0.97487824]]]],[[0.40125003 0.10238257 0.09630454 0.11853072 0.19210754 0.08942454]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.88680711 0.91391815 0.88421689 0.91305474]] [[0.89694026 0.90189412 0.88790675 0.89373482]] [[0.8954561 0.89602551 0.87985423 0.88737046]] [[0.90866928 0.9175883 0.88869069 0.88869069]] [[0.97756985 0.98064599 0.96821328 0.97731351]]]],[[0.12225781 0.33383298 0.13526563 0.22268799 0.06063478 0.12532078]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8694526 0.88387152 0.86228631 0.86824383]] [[0.8841185 0.88878096 0.87654201 0.88489558]] [[0.88065141 0.89374786 0.87655165 0.87825988]] [[0.84302533 0.86514449 0.83018195 0.86478773]] [[0.96475263 0.97218662 0.95936939 0.96129198]]]],[[0.0671344 0.37675977 0.11071611 0.29030022 0.10178705 0.05330258]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83275773 0.86453117 0.83258505 0.85201174]] [[0.86556581 0.88780962 0.86168043 0.86838271]] [[0.82815169 0.85981096 0.81471359 0.83464298]] [[0.83018195 0.84373885 0.82661434 0.83910096]] [[0.94578313 0.96244553 0.94014355 0.94539862]]]],[[0.0661182 0.03610666 0.21778178 0.07088827 0.45312965 0.15597542]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83716111 0.8557244 0.83543429 0.85088931]] [[0.85332686 0.87411365 0.8511899 0.87110248]] [[0.8062863 0.85024485 0.80480583 0.84648673]] [[0.82054941 0.85301463 0.82054941 0.84980378]] [[0.93411946 0.95501154 0.93245322 0.94924378]]]],[[0.14640957 0.1632552 0.4449115 0.07145332 0.09920129 0.07476914]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85071663 0.8552927 0.84044207 0.85451563]] [[0.86818844 0.87226809 0.85322972 0.85546382]] [[0.79626466 0.81687735 0.78601526 0.81186653]] [[0.83339279 0.83553336 0.82019265 0.83374955]] [[0.94744937 0.94950013 0.93129967 0.93706742]]]],[[0.04097005 0.10812392 0.04339699 0.07472614 0.05102143 0.68176144]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.86306337 0.86936626 0.8533932 0.86815749]] [[0.87246236 0.88421564 0.85876639 0.8731423 ]] [[0.82769616 0.8287211 0.80856394 0.81368865]] [[0.815198 0.82376026 0.80449518 0.8234035 ]] [[0.95821584 0.96129198 0.94873109 0.95513971]]]],[[0.07443552 0.4421575 0.24874245 0.09103937 0.11004414 0.03358096]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84087377 0.8736833 0.8400967 0.86617165]] [[0.85769791 0.88819815 0.85468674 0.87994172]] [[0.80047831 0.83407357 0.79968113 0.8287211 ]] [[0.80235462 0.82875491 0.79700321 0.82554406]] [[0.93693925 0.96629069 0.93552935 0.96475263]]]],[[0.08641914 0.18625668 0.38501728 0.04487902 0.22687943 0.0705485 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85926438 0.8675531 0.82662753 0.8457952 ]] [[0.87226809 0.87712482 0.84817873 0.86372025]] [[0.82279923 0.82815169 0.77747409 0.80047831]] [[0.79557617 0.79878701 0.78130574 0.79379237]] [[0.9459113 0.95513971 0.93129967 0.93758011]]]],[[0.28303498 0.14502218 0.1511622 0.14466722 0.07625318 0.19986026]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83862891 0.84363668 0.82334657 0.83059921]] [[0.86614862 0.86789704 0.843322 0.84351627]] [[0.79250655 0.80856394 0.76916069 0.78237103]] [[0.76489476 0.77381377 0.75668926 0.7698894 ]] [[0.92066137 0.93501666 0.90566521 0.92207126]]]],[[0.14113112 0.06984756 0.3091558 0.19547458 0.2606967 0.02369422]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83457089 0.85175272 0.82455534 0.84968054]] [[0.86624575 0.88780962 0.85837785 0.87702768]] [[0.79865619 0.82348252 0.79501196 0.81926888]] [[0.79236532 0.81234392 0.78344631 0.81020335]] [[0.91502179 0.93591387 0.90566521 0.93488849]]]],[[0.23012298 0.11907634 0.10965947 0.08128054 0.08988389 0.36997676]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83569332 0.84778104 0.80659644 0.82110171]] [[0.85420107 0.8621661 0.82243808 0.85177271]] [[0.78248491 0.7870402 0.74410659 0.77474092]] [[0.75062433 0.75990011 0.7192294 0.74527292]] [[0.90592156 0.91527813 0.88490131 0.89669316]]]],[[0.04086253 0.06944498 0.13116953 0.22720051 0.08832292 0.44299954]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83146261 0.84510447 0.81972026 0.83802452]] [[0.85478388 0.87353084 0.84643031 0.86100049]] [[0.80537524 0.81596629 0.7646054 0.78328209]] [[0.75490546 0.7663218 0.74348912 0.74669996]] [[0.91720072 0.92706998 0.89848757 0.90643425]]]],[[0.0926357 0.18093155 0.3395919 0.17569913 0.19484705 0.01629465]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.87566914 0.87601451 0.84933518 0.85158004]] [[0.8706168 0.87353084 0.85944633 0.86983973]] [[0.80138936 0.83521239 0.79592302 0.82576016]] [[0.77559757 0.78094898 0.76239743 0.76346771]] [[0.93181236 0.93796462 0.92450654 0.93142784]]]],[[0.1915399 0.10201842 0.3125406 0.22326958 0.05488688 0.11574458]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.85857365 0.87661889 0.85658781 0.87653255]] [[0.84283633 0.86702283 0.84147644 0.85857212]] [[0.79398702 0.8062863 0.78601526 0.8062863 ]] [[0.75383518 0.76560828 0.75240813 0.75847306]] [[0.91950782 0.93450397 0.91745706 0.93258139]]]],[[0.06860702 0.27605438 0.2491515 0.19678764 0.11757916 0.09182027]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8633224 0.87100673 0.84674495 0.86280435]] [[0.84400194 0.85070423 0.83020884 0.84759592]] [[0.79455643 0.79933948 0.78442091 0.78590138]] [[0.75740278 0.75954335 0.74206208 0.74348912]] [[0.92130223 0.92630095 0.91707255 0.9251474 ]]]],[[0.05125832 0.13689213 0.34787157 0.10792711 0.1514033 0.20464762]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.80659644 0.83431186 0.80590572 0.82921775]] [[0.8241865 0.85313259 0.82088392 0.84769305]] [[0.79193714 0.813347 0.78294044 0.79672019]] [[0.75062433 0.764538 0.7463432 0.75704602]] [[0.90886952 0.92899257 0.90463984 0.92258395]]]],[[0.07252908 0.09414694 0.22768335 0.09736756 0.21188402 0.296389 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81238128 0.81609394 0.79770333 0.80979106]] [[0.82098106 0.83283147 0.80330257 0.83088878]] [[0.76209999 0.83304863 0.75925293 0.82621569]] [[0.72386729 0.7310025 0.70995362 0.722797 ]] [[0.8886183 0.92091771 0.8886183 0.91540631]]]],[[0.10757152 0.24126409 0.19360547 0.25902945 0.09682409 0.10170542]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.84044207 0.84044207 0.81462614 0.81842514]] [[0.86576008 0.86576008 0.82680913 0.83098592]] [[0.76335269 0.78499032 0.74478989 0.77417151]] [[0.85194435 0.87334998 0.80306814 0.8052087 ]] [[0.95475519 0.95488336 0.88131248 0.90271725]]]],[[0.13192454 0.24857232 0.09419164 0.24240486 0.11751252 0.16539416]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83258505 0.83500259 0.82369194 0.83293041]] [[0.87042254 0.87654201 0.85381253 0.85633803]] [[0.76335269 0.7709828 0.74422048 0.75731693]] [[0.83160899 0.83232251 0.81947913 0.82911167]] [[0.9533453 0.95847219 0.93886183 0.94950013]]]],[[0.13671637 0.2289351 0.126145  0.14216608 0.31472993 0.05130759]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.81574858 0.82921775 0.81402176 0.82386462]] [[0.8542982 0.8646916 0.85128703 0.86168043]] [[0.74125954 0.77143833 0.7363626 0.76358046]] [[0.79878701 0.80984659 0.7934356 0.79771673]] [[0.94078441 0.95116637 0.93732376 0.94206614]]]],[[0.03030584 0.18766981 0.02416964 0.06000403 0.05742846 0.64042217]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83189432 0.83612502 0.81229494 0.8202383 ]] [[0.85468674 0.86692569 0.84186498 0.86362312]] [[0.72246897 0.748548 0.69320123 0.74706753]] [[0.78594363 0.79236532 0.76953264 0.7880842 ]] [[0.9533453 0.95642143 0.9283517 0.94539862]]]],[[0.3861872 0.131556  0.0207109 0.37012744 0.04654793 0.0448705 ]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.83405284 0.84035572 0.82187878 0.82766362]] [[0.83885381 0.85449247 0.83322001 0.85303545]] [[0.73864025 0.74843412 0.71859697 0.73260449]] [[0.78772743 0.79771673 0.78130574 0.78665715]] [[0.94437324 0.9565496 0.93245322 0.94975647]]]],[[0.29469174 0.12532967 0.06019345 0.16193075 0.2560456 0.10180881]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.8117769 0.83681575 0.80892765 0.83336211]] [[0.76930549 0.83050024 0.75599806 0.83050024]] [[0.71335839 0.73864025 0.7081198 0.73693201]] [[0.77524081 0.79486265 0.77345701 0.79379237]] [[0.91694437 0.94347603 0.90425532 0.94283517]]]],[[0.08368596 0.15415736 0.29025257 0.08011885 0.0552792 0.33650604]]
[[[[1.0 1.0 1.0 1.0 ]] [[0.82032464 0.82628216 0.80331549 0.80409256]] [[0.72792618 0.76085478 0.6922778 0.75182127]] [[0.69582052 0.70663933 0.68841818 0.69354288]] [[0.7563325 0.76560828 0.7445594 0.76382447]] [[0.86862343 0.89771853 0.84978211 0.89656498]]]],[[0.20048063 0.24204884 0.14281741 0.22746359 0.12706438 0.06012513]]
